2,66d871bdf2daf46b3144754b,66d87895f2daf46b3144cc4c
7,66d871bdf2daf46b31447551,66d87895f2daf46b3144cc55
1,66d871bdf2daf46b31447548,66d87895f2daf46b3144cc4d
6,66d871bdf2daf46b31447557,66d87895f2daf46b3144cc4f
5,66d871bdf2daf46b3144755c,66d87895f2daf46b3144cc7c
3,66d871bdf2daf46b3144754c,66d87895f2daf46b3144cc50
4,66d871bdf2daf46b3144754f,66d87895f2daf46b3144cc79
11,66d871bef2daf46b31447579,66d87895f2daf46b3144cc8d
8,66d871bef2daf46b3144757d,66d87895f2daf46b3144cc8c
10,66d871bef2daf46b3144757f,66d87895f2daf46b3144cc94
12,66d871bef2daf46b3144757a,66d87895f2daf46b3144cc8e
9,66d871bef2daf46b31447581,66d87895f2daf46b3144cc8b
13,66d871bef2daf46b3144759d,66d87895f2daf46b3144ccb9
16,66d871bef2daf46b3144759e,66d87895f2daf46b3144ccba
17,66d871bef2daf46b314475a0,66d87895f2daf46b3144ccb8
15,66d871bef2daf46b3144759f,66d87895f2daf46b3144ccbe
14,66d871bef2daf46b3144759c,66d87895f2daf46b3144ccbb
21,66d871bef2daf46b314475bf,66d87896f2daf46b3144cce8
20,66d871bef2daf46b314475c4,66d87896f2daf46b3144cce7
19,66d871bef2daf46b314475c2,66d87896f2daf46b3144cce6
18,66d871bef2daf46b314475c0,66d87896f2daf46b3144cce9
22,66d871bef2daf46b314475c1,66d87896f2daf46b3144cce5
27,66d871bef2daf46b314475e5,66d87896f2daf46b3144cd15
25,66d871bef2daf46b314475e4,66d87896f2daf46b3144cd13
26,66d871bef2daf46b314475e6,66d87896f2daf46b3144cd16
23,66d871bef2daf46b314475e3,66d87896f2daf46b3144cd14
24,66d871bef2daf46b314475e2,66d87896f2daf46b3144cd12
30,66d871bff2daf46b31447609,66d87896f2daf46b3144cd3f
31,66d871bff2daf46b31447606,66d87896f2daf46b3144cd43
28,66d871bff2daf46b31447608,66d87896f2daf46b3144cd40
32,66d871bff2daf46b31447605,66d87896f2daf46b3144cd42
29,66d871bff2daf46b31447607,66d87896f2daf46b3144cd41
37,66d871bff2daf46b3144762c,66d87897f2daf46b3144cd6c
36,66d871bff2daf46b31447628,66d87897f2daf46b3144cd71
34,66d871bff2daf46b3144762a,66d87897f2daf46b3144cd6d
33,66d871bff2daf46b3144762b,66d87897f2daf46b3144cd6e
35,66d871bff2daf46b31447629,66d87897f2daf46b3144cd6f
40,66d871bff2daf46b3144764b,66d87897f2daf46b3144cd9c
41,66d871bff2daf46b31447651,66d87897f2daf46b3144cd9b
38,66d871bff2daf46b3144764d,66d87897f2daf46b3144cd9a
42,66d871bff2daf46b3144764e,66d87897f2daf46b3144cd99
39,66d871bff2daf46b3144764c,66d87897f2daf46b3144cd9e
47,66d871c0f2daf46b31447671,66d87897f2daf46b3144cdca
45,66d871c0f2daf46b31447672,66d87897f2daf46b3144cdc7
44,66d871c0f2daf46b31447670,66d87897f2daf46b3144cdc8
43,66d871c0f2daf46b3144766f,66d87897f2daf46b3144cdc6
46,66d871c0f2daf46b3144766e,66d87897f2daf46b3144cdc9
51,66d871c0f2daf46b31447694,66d87898f2daf46b3144cdf7
48,66d871c0f2daf46b31447692,66d87898f2daf46b3144cdf4
49,66d871c0f2daf46b31447691,66d87898f2daf46b3144cdf3
52,66d871c0f2daf46b31447695,66d87898f2daf46b3144cdf5
50,66d871c0f2daf46b31447693,66d87898f2daf46b3144cdf6
54,66d871c0f2daf46b314476b5,66d87898f2daf46b3144ce22
56,66d871c0f2daf46b314476b6,66d87898f2daf46b3144ce21
53,66d871c0f2daf46b314476b4,66d87898f2daf46b3144ce20
57,66d871c0f2daf46b314476b8,66d87898f2daf46b3144ce23
55,66d871c0f2daf46b314476b7,66d87898f2daf46b3144ce24
59,66d871c0f2daf46b314476da,66d87898f2daf46b3144ce4d
61,66d871c0f2daf46b314476d8,66d87898f2daf46b3144ce4e
60,66d871c0f2daf46b314476d9,66d87898f2daf46b3144ce51
62,66d871c0f2daf46b314476db,66d87898f2daf46b3144ce4f
58,66d871c0f2daf46b314476d7,66d87898f2daf46b3144ce50
65,66d871c0f2daf46b314476fb,66d87898f2daf46b3144ce7c
64,66d871c0f2daf46b314476fd,66d87898f2daf46b3144ce7a
63,66d871c0f2daf46b314476fc,66d87898f2daf46b3144ce7e
67,66d871c0f2daf46b314476fe,66d87898f2daf46b3144ce7f
66,66d871c0f2daf46b314476fa,66d87898f2daf46b3144ce7b
72,66d871c1f2daf46b31447721,66d87899f2daf46b3144ceab
71,66d871c1f2daf46b31447720,66d87899f2daf46b3144ceaa
69,66d871c1f2daf46b3144771d,66d87899f2daf46b3144cea7
70,66d871c1f2daf46b3144771e,66d87899f2daf46b3144cea9
68,66d871c1f2daf46b3144771f,66d87899f2daf46b3144cea8
75,66d871c1f2daf46b31447743,66d87899f2daf46b3144ced7
74,66d871c1f2daf46b31447748,66d87899f2daf46b3144ced4
77,66d871c1f2daf46b31447746,66d87899f2daf46b3144ced5
76,66d871c1f2daf46b31447740,66d87899f2daf46b3144ced8
73,66d871c1f2daf46b31447741,66d87899f2daf46b3144ced6
82,66d871c1f2daf46b31447766,66d87899f2daf46b3144cf01
80,66d871c1f2daf46b31447764,66d87899f2daf46b3144cf06
81,66d871c1f2daf46b31447767,66d87899f2daf46b3144cf02
79,66d871c1f2daf46b31447763,66d87899f2daf46b3144cf04
78,66d871c1f2daf46b31447765,66d87899f2daf46b3144cf03
84,66d871c2f2daf46b3144778a,66d8789af2daf46b3144cf2e
87,66d871c2f2daf46b31447789,66d8789af2daf46b3144cf31
86,66d871c2f2daf46b31447787,66d8789af2daf46b3144cf32
85,66d871c2f2daf46b31447788,66d8789af2daf46b3144cf33
83,66d871c2f2daf46b31447786,66d8789af2daf46b3144cf30
89,66d871c2f2daf46b314477ad,66d8789af2daf46b3144cf5e
90,66d871c2f2daf46b314477aa,66d8789af2daf46b3144cf60
92,66d871c2f2daf46b314477ac,66d8789af2daf46b3144cf5b
88,66d871c2f2daf46b314477a9,66d8789af2daf46b3144cf5c
91,66d871c2f2daf46b314477ab,66d8789af2daf46b3144cf5d
94,66d871c2f2daf46b314477ce,66d8789af2daf46b3144cf8b
96,66d871c2f2daf46b314477cd,66d8789af2daf46b3144cf8a
93,66d871c2f2daf46b314477cc,66d8789af2daf46b3144cf89
95,66d871c2f2daf46b314477cf,66d8789af2daf46b3144cf8c
97,66d871c2f2daf46b314477d0,66d8789af2daf46b3144cf88
98,66d871c2f2daf46b314477f2,66d8789bf2daf46b3144cfb6
102,66d871c2f2daf46b314477f1,66d8789bf2daf46b3144cfb7
100,66d871c2f2daf46b314477f3,66d8789bf2daf46b3144cfb9
101,66d871c2f2daf46b314477ef,66d8789bf2daf46b3144cfb5
99,66d871c2f2daf46b314477f0,66d8789bf2daf46b3144cfb8
107,66d871c3f2daf46b31447817,66d8789bf2daf46b3144cfe3
106,66d871c3f2daf46b31447812,66d8789bf2daf46b3144cfe6
103,66d871c3f2daf46b31447816,66d8789bf2daf46b3144cfe2
104,66d871c3f2daf46b31447814,66d8789bf2daf46b3144cfe4
105,66d871c3f2daf46b31447813,66d8789bf2daf46b3144cfe5
110,66d871c3f2daf46b31447836,66d8789bf2daf46b3144d017
109,66d871c3f2daf46b31447839,66d8789bf2daf46b3144d00f
112,66d871c3f2daf46b3144783d,66d8789bf2daf46b3144d012
108,66d871c3f2daf46b31447835,66d8789bf2daf46b3144d010
111,66d871c3f2daf46b31447837,66d8789bf2daf46b3144d011
116,66d871c3f2daf46b3144785a,66d8789bf2daf46b3144d03e
113,66d871c3f2daf46b31447858,66d8789bf2daf46b3144d03f
117,66d871c3f2daf46b31447859,66d8789bf2daf46b3144d040
114,66d871c3f2daf46b3144785b,66d8789bf2daf46b3144d03d
115,66d871c3f2daf46b3144785d,66d8789bf2daf46b3144d03c
118,66d871c3f2daf46b3144787b,66d8789cf2daf46b3144d06a
119,66d871c3f2daf46b3144787e,66d8789cf2daf46b3144d069
121,66d871c3f2daf46b3144787d,66d8789cf2daf46b3144d06c
120,66d871c3f2daf46b3144787c,66d8789cf2daf46b3144d06b
122,66d871c3f2daf46b3144787f,66d8789cf2daf46b3144d06d
126,66d871c4f2daf46b3144789f,66d8789cf2daf46b3144d099
123,66d871c4f2daf46b314478a1,66d8789cf2daf46b3144d098
124,66d871c4f2daf46b3144789e,66d8789cf2daf46b3144d096
127,66d871c4f2daf46b314478a2,66d8789cf2daf46b3144d097
125,66d871c4f2daf46b314478a0,66d8789cf2daf46b3144d09a
129,66d871c4f2daf46b314478c3,66d8789cf2daf46b3144d0c3
132,66d871c4f2daf46b314478c5,66d8789cf2daf46b3144d0c7
128,66d871c4f2daf46b314478c1,66d8789cf2daf46b3144d0c4
131,66d871c4f2daf46b314478c4,66d8789cf2daf46b3144d0c8
130,66d871c4f2daf46b314478c2,66d8789cf2daf46b3144d0c5
135,66d871c4f2daf46b314478e7,66d8789df2daf46b3144d0f3
134,66d871c4f2daf46b314478e8,66d8789df2daf46b3144d0f1
137,66d871c4f2daf46b314478e5,66d8789df2daf46b3144d0f0
133,66d871c4f2daf46b314478e4,66d8789df2daf46b3144d0f2
136,66d871c4f2daf46b314478e6,66d8789df2daf46b3144d0f5
142,66d871c5f2daf46b3144790a,66d8789df2daf46b3144d11f
138,66d871c5f2daf46b31447909,66d8789df2daf46b3144d11d
139,66d871c5f2daf46b31447907,66d8789df2daf46b3144d11e
140,66d871c5f2daf46b3144790b,66d8789df2daf46b3144d120
141,66d871c5f2daf46b31447908,66d8789df2daf46b3144d121
144,66d871c5f2daf46b3144792c,66d8789df2daf46b3144d14c
146,66d871c5f2daf46b3144792a,66d8789df2daf46b3144d14d
143,66d871c5f2daf46b3144792d,66d8789df2daf46b3144d151
145,66d871c5f2daf46b3144792b,66d8789df2daf46b3144d14a
147,66d871c5f2daf46b3144792e,66d8789df2daf46b3144d14f
148,66d871c5f2daf46b31447950,66d8789df2daf46b3144d178
151,66d871c5f2daf46b3144794d,66d8789df2daf46b3144d17b
152,66d871c5f2daf46b31447951,66d8789df2daf46b3144d17a
149,66d871c5f2daf46b3144794e,66d8789df2daf46b3144d177
150,66d871c5f2daf46b3144794f,66d8789df2daf46b3144d179
153,66d871c5f2daf46b31447971,66d8789ef2daf46b3144d1a6
154,66d871c5f2daf46b31447972,66d8789ef2daf46b3144d1a4
157,66d871c5f2daf46b31447974,66d8789ef2daf46b3144d1a5
155,66d871c5f2daf46b31447973,66d8789ef2daf46b3144d1a7
156,66d871c5f2daf46b31447970,66d8789ef2daf46b3144d1a8
158,66d871c6f2daf46b31447993,66d8789ef2daf46b3144d1d1
160,66d871c6f2daf46b31447996,66d8789ef2daf46b3144d1d2
162,66d871c6f2daf46b31447995,66d8789ef2daf46b3144d1d6
161,66d871c6f2daf46b31447994,66d8789ef2daf46b3144d1d5
159,66d871c6f2daf46b31447997,66d8789ef2daf46b3144d1d3
167,66d871c6f2daf46b314479b8,66d8789ef2daf46b3144d201
165,66d871c6f2daf46b314479bb,66d8789ef2daf46b3144d202
166,66d871c6f2daf46b314479b9,66d8789ef2daf46b3144d206
163,66d871c6f2daf46b314479b6,66d8789ef2daf46b3144d200
164,66d871c6f2daf46b314479b7,66d8789ef2daf46b3144d1fe
171,66d871c6f2daf46b314479db,66d8789ff2daf46b3144d230
172,66d871c6f2daf46b314479dc,66d8789ff2daf46b3144d22c
168,66d871c6f2daf46b314479dd,66d8789ff2daf46b3144d22d
